"Seq_ID","Lactobacillus_crispatus","Lactobacillus_iners","Lactobacillus_gasseri","Lactobacillus_jensenii","Atopobium_vaginae","Prevotella_bivia","Catonella_morbi","Lactobacillus_delbrueckii","Anaerococcus_tetradius","Streptococcus_anginosus","Streptococcus_agalactiae","Prevotella_timonensis","Alloscardovia_omnicolens","Megasphaera_sueciensis","Lactobacillus_acidophilus","Finegoldia_magna","Prevotella_disiens","Prevotella_amnii","Lactobacillus_vaginalis","Anaerococcus_vaginalis","Mycoplasma_hominis","Dialister_micraerophilus","Lactobacillus_coleohominis","Peptoniphilus_harei","Aerococcus_christensenii","Anaeroglobus_geminatus","Enterococcus_faecalis","Ureaplasma_parvum","Bacteroides_fragilis","Anaerosphaera_aminiphila","Unclassified","Peptoniphilus_lacrimalis","Peptostreptococcus_anaerobius","Dialister_invisus","Parvimonas_micra","Gardnerella_vaginalis","Prevotella_oris","Shuttleworthia_satelles","Shuttleworthia_satelles_1","Peptoniphilus_ivorii","Prevotella_histicola","Bifidobacterium_breve","Peptoniphilus_gorbachii","Escherichia/Shigella_dysenteriae","Ureaplasma_urealyticum","Lactobacillus_taiwanensis","Prevotella_denticola","Staphylococcus_epidermidis","Streptococcus_sanguinis","Lactobacillus_rhamnosus","Lactobacillus_paracasei","Porphyromonas_uenonis","Peptoniphilus_duerdenii","Solobacterium_moorei","Actinobaculum_schaalii","Prevotella_corporis","Prevotella_buccalis","Anaerococcus_lactolyticus","Gemella_asaccharolytica","Atopobium_rimae","Peptococcus_niger","Lachnoanaerobaculum_umeaense","Escherichia/Shigella_flexneri","Actinobaculum_massiliense","Dialister_propionicifaciens","Sneathia_sanguinegens","Anaerococcus_murdochii","Fusobacterium_nucleatum","Porphyromonas_somerae","Bulleidia_extructa","Prevotella_oulorum","Streptococcus_urinalis","Klebsiella_pneumoniae","Mobiluncus_mulieris","Mobiluncus_curtisii","Actinomyces_neuii","Mogibacterium_timidum","Lactobacillus_ultunensis","Pseudomonas_hibiscicola","Atopobium_minutum"
"DL_265",7.77435023723945,5.99769223289281,3.43812405433579,6.24500185005421,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,0.775536227310342,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768,-0.323076061357768
"DL_266",8.12654407214774,-0.270964276322521,4.95478239739068,7.08977562673576,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,0.422182904237424,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521,-0.270964276322521
"DL_267",6.37060359532538,8.08466802629667,3.87976221001757,5.8174755918687,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,1.0175613290881,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,0.324414148528153,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,1.42302643719626,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792,-0.368733032031792
"DL_268",5.61804084244334,6.83568598666806,2.96063437415988,4.89054418186875,-0.33520249184445,2.75583996151387,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,1.74423904983539,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445,-0.33520249184445
"DL_269",5.98536172124668,7.73745593408231,3.85713001539741,5.5679204220918,-0.460358098138897,1.1490798142952,-0.460358098138897,-0.460358098138897,-0.460358098138897,0.638254190529213,-0.460358098138897,1.84222699485515,-0.460358098138897,-0.460358098138897,-0.460358098138897,1.93753717465947,-0.460358098138897,-0.460358098138897,0.638254190529213,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,1.48555205091642,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897,0.925936262980994,-0.460358098138897,-0.460358098138897,-0.460358098138897,-0.460358098138897
"DL_27",-0.17041836702332,-0.17041836702332,5.09227182188157,8.20036080593738,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332,-0.17041836702332
"DL_270",4.65810712749291,8.27891240563697,-0.254547758243143,5.05371993915806,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,1.35489015419096,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143,-0.254547758243143
"DL_271",-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,7.61210147079839,-0.407511323601879,-0.407511323601879,6.2720878622425,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,2.88832554240245,-0.407511323601879,-0.407511323601879,-0.407511323601879,5.00413472825316,-0.407511323601879,2.77054250674607,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,1.20192658883222,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,3.99920792366237,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879,-0.407511323601879
"DL_272",6.17860611850334,-0.379591684308931,-0.379591684308931,-0.379591684308931,1.22984622812517,7.10589992372182,-0.379591684308931,-0.379591684308931,4.10904468542321,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,1.92299340868511,-0.379591684308931,-0.379591684308931,-0.379591684308931,2.75590253162022,-0.379591684308931,1.22984622812517,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,1.41216778491912,-0.379591684308931,-0.379591684308931,-0.379591684308931,1.00670267681096,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931,-0.379591684308931
"DL_273",8.44204852588178,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,4.5168839045414,-0.327303181917196,-0.327303181917196,3.07389419974496,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,1.2821347305169,0.36584399864275,-0.327303181917196,-0.327303181917196,1.05899117920269,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,0.771309106750914,-0.327303181917196,0.36584399864275,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,1.05899117920269,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,1.2821347305169,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,-0.327303181917196,0.36584399864275,-0.327303181917196,-0.327303181917196
"DL_274",8.39998461247081,-0.293176661767203,-0.293176661767203,-0.293176661767203,1.49858280746085,3.49101297215106,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,1.3162612506669,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,2.00940843122684,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,0.805435626900907,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,-0.293176661767203,3.88121060812843,-0.293176661767203,-0.293176661767203
"DL_275",1.17876164386093,7.87949275340874,-0.207532717258962,6.92176483167041,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962,-0.207532717258962
