"","Metabolite","I - II _pval","I - III _pval","I - IV _pval","I - V _pval","I - VII _pval","II - III _pval","II - IV _pval","II - V _pval","II - VII _pval","III - IV _pval","III - V _pval","III - VII _pval","IV - V _pval","IV - VII _pval","V - VII _pval","LDepleted _pval","36 - 8 _pval"
"1",69.06984411,0.632603046928414,0.899486664027427,0.29727434556078,0.912845368036423,0.980600009582379,0.822940296942154,0.923934638966238,0.998341536260515,0.976018151342765,0.504103606090877,0.87026234705363,0.997594786918686,0.831583968750411,0.981600255166877,0.971735004836239,0.564544861422617,0.480436879893712
"2",70.06504508,0.42769743654821,0.796892908375857,0.0289827743468676,0.587949558772777,0.980600009582379,0.719012230042298,0.727310348454519,0.998341536260515,0.976018151342765,0.183410549340111,0.659438158291838,0.997594786918686,0.757602499004829,0.772060286583479,0.971735004836239,0.219330438083372,0.697621962615545
"3",71.08549284,0.764105824059815,0.772534612494866,0.555924530964746,0.564287231590111,0.980600009582379,0.951343136948192,0.571155574591776,0.936935397961923,0.976018151342765,0.352938967458478,0.64748988633212,0.997594786918686,0.0869902666156155,0.981600255166877,0.971735004836239,0.1815314775539,0.686754841149189
"4",72.08071323,0.130252736954978,0.772534612494866,0.687971855401758,0.808680609601664,0.980600009582379,0.458027957401302,0.162934172501383,0.936935397961923,0.986358779150278,0.47829679711029,0.857728522349067,0.997594786918686,0.367887671121036,0.922989879817803,0.985777935806243,0.229409219662695,0.954538182782845
"5",74.09588889,0.738136648220612,0.899486664027427,0.873950075427593,0.912845368036423,0.980600009582379,0.659113127620586,0.928878612303256,0.998341536260515,0.976018151342765,0.782819679893687,0.720350409684444,0.997594786918686,0.846419055571207,0.963064487220655,0.971735004836239,0.984403997221769,0.278406755370055
"6",76.99748794,0.892916779346972,0.695079583091289,0.00382013455096118,0.952745032975451,0.980600009582379,0.897638435301688,0.15783444350831,0.998341536260515,0.976018151342765,0.0903230851767936,0.909446306954311,0.997594786918686,0.0839155421974932,0.699970497166666,0.971735004836239,0.0105845833532575,0.375006233461918
"7",79.05423119,0.908126142176744,0.878741391716621,0.000107657263886287,0.850685447400149,0.980600009582379,0.991310818466635,0.0171766693065799,0.880163803812366,0.976018151342765,0.00123664768092749,0.623606649641636,0.997594786918686,6.78841346830877e-05,0.55534856459714,0.989778165021339,1.70603416195629e-05,0.608155724923403
"8",81.03307608,0.84134099008622,0.927553199066849,0.771545489934571,0.97025338963253,0.980600009582379,0.921900138718505,0.763442074883395,0.955377506067035,0.986358779150278,0.701935823582966,0.89644775241058,0.997594786918686,0.920364777074987,0.9472260470872,0.971735004836239,0.702032649948992,0.87850088408907
"9",83.06513711,0.875628741883547,0.858503952685689,0.583280458770394,0.702971107624739,0.980600009582379,0.993200422903477,0.698906816321009,0.753633079476349,0.986358779150278,0.468782855459057,0.460991256948446,0.997594786918686,0.783911246520406,0.939820572673956,0.971735004836239,0.702032649948992,0.770531440621026
"10",84.04434873,0.00544922406622139,0.187980023596859,0.000747237306816255,0.213480754577518,0.980600009582379,0.456473706147468,0.966188283457188,0.963744108108051,0.976018151342765,0.241612819738764,0.77317887451573,0.997594786918686,0.697371027460133,0.925374038954725,0.971735004836239,0.195060227029549,0.64424191221362
